,GLOBAL_ID,LOCAL_ID,processed_txt,date,_date_,WoY
1251,1251,2489,that is a performance but how about the guy in the portland train station that killed two people and seriously injured another over saying that black people need to go back to their country??? .,2021-01-08 02:08:13+00:00,2021-01-08,2021-01
1252,1252,2491,"i am at mta subway w 4th street and washington square (a and b and c and d and e and f and m) in new york, ny https: and and t.co and 3x7qxoi4zs",2021-01-08 01:56:28+00:00,2021-01-08,2021-01
1253,1253,2495,lmfaooooooo naghhhv i am dead cryin on the j train rn lmfaoooooooo,2021-01-08 01:02:54+00:00,2021-01-08,2021-01
1254,1254,2496,"bunch of kids making the 86th st. q train station a bicycle stunt course, doing wheelies right by people.",2021-01-08 01:02:17+00:00,2021-01-08,2021-01
1255,1255,2497,"""spectrum"" + ""news"" + video of train (yeah, i get that it is in slo mo) not being the proper train. stop it.",2021-01-08 00:59:34+00:00,2021-01-08,2021-01
1256,1256,2498,i want to be down so bad i light up a cig on the train,2021-01-08 00:49:24+00:00,2021-01-08,2021-01
1257,1257,2499,fuck pence. he is been riding shotgun on this dilapidated train to nowhere for the last 4 years. i hope his balls fall off (ok the one ball) and he gets bronchitis.,2021-01-08 00:41:53+00:00,2021-01-08,2021-01
1258,1258,2500,genuine questions. do people still eat at subway?,2021-01-08 00:16:47+00:00,2021-01-08,2021-01
1259,1259,2501,way more cops in the subway tonight all wearing their masks correctly. but did they stop and ticket the higher than usual of folks without masks? nah. just chatted to each other. i am so done with the selfishness.,2020-10-06 23:24:44+00:00,2020-10-06,2020-40
1260,1260,2502,this boy is really running his hand across the train as it comes into the station,2020-10-06 23:17:47+00:00,2020-10-06,2020-40
1261,1261,2503,why is the train station scorching,2020-10-06 23:14:50+00:00,2020-10-06,2020-40
1262,1262,2504,"off to go with my harly ( mta subway 96th st (1 and 2 and 3) in new york, ny) https: and and t.co and ojte5pecwk",2020-10-06 23:11:48+00:00,2020-10-06,2020-40
1263,1263,2507,i hate the train so bad.,2020-10-06 22:36:27+00:00,2020-10-06,2020-40
1264,1264,2508,"even when i lived there i never understood this, the next train literally leaves in 5 minutes https: and and t.co and t6nug333pd",2020-10-06 22:22:58+00:00,2020-10-06,2020-40
1265,1265,2510,bus driver helped elderly couple to use select bus b82 select,2020-10-06 22:15:31+00:00,2020-10-06,2020-40
1266,1266,2513,"every time i take the train an hour to flatbush to play football i think this is like driving to ochi from kingston just to play football, which would be insane laugh",2020-10-06 21:54:01+00:00,2020-10-06,2020-40
1267,1267,2515,too busy hate posting about the government i missed my train stop,2020-10-06 21:27:13+00:00,2020-10-06,2020-40
1268,1268,2516,now mta is asking that settlement be sealed. huh?,2020-10-06 21:14:30+00:00,2020-10-06,2020-40
1269,1269,2518,noticing that everyone in my subway car is wearing masks like https: and and t.co and dix8jihwtn,2020-10-06 21:08:06+00:00,2020-10-06,2020-40
1270,1270,2519,"almost got run over by an mta bus just now and now i am wishing i had let him hit me so i could sue the city for a million dollars or in the best case scenario, escape 2020 altogether",2020-10-06 21:02:26+00:00,2020-10-06,2020-40
1271,1271,2520,"i am at mta subway 72nd st (q) in new york, ny https: and and t.co and b8sqvvmbam",2020-10-06 20:59:56+00:00,2020-10-06,2020-40
1272,1272,2521,can we at least have a subway map overlay if not a map that is searcheable by address?,2020-10-06 20:38:52+00:00,2020-10-06,2020-40
1273,1273,2522,"if there was an award for most likely to walk into a subway platform while the train is leaving, thus making you wait 17 minutes for the next one? because i would win",2020-10-06 20:32:09+00:00,2020-10-06,2020-40
1274,1274,2529,"when i get off work and get my seat on the train. niggas bm is a dub, parents, grandparents, kids alll that dub. need my seat i just worked my ass off at work",2020-10-06 19:58:24+00:00,2020-10-06,2020-40
1275,1275,2534,nobody lays on the horn like an angry mta bus driver,2020-10-06 19:30:24+00:00,2020-10-06,2020-40
1276,1276,2536,i can smell this dude on the train through my mask brother https: and and t.co and uyftnipee0,2020-10-06 19:23:23+00:00,2020-10-06,2020-40
1277,1277,2539,it continues to amaze me how motherfuckers will be on the new york city subway and still lull their mask down or take it off,2020-10-06 19:06:55+00:00,2020-10-06,2020-40
1278,1278,2542,i feel like pole dancing on this train rn,2020-10-06 18:36:04+00:00,2020-10-06,2020-40
1279,1279,2543,imagine waiting at an a and c and e platform &amp; being happy to see the e train??,2020-10-06 18:35:58+00:00,2020-10-06,2020-40
1280,1280,2545,"1st time on nyc subway since march!! some people do not have masks on!!! new york, new york https: and and t.co and 1obvmorypm https: and and t.co and ftfra2grbh",2020-10-06 18:20:54+00:00,2020-10-06,2020-40
1281,1281,2547,"""i am just grateful the terrorists are not smart. imagine one guy with ebola riding the nyc subway all day..."" said some gates foundation doctor once. turns out the terrorist is dumb one guy with covid, inside the oval office all day",2020-10-06 18:02:10+00:00,2020-10-06,2020-40
1282,1282,2553,"on a subway in nyc today, too many people with the mask over mouth but not nose. not cool.",2020-10-06 16:38:46+00:00,2020-10-06,2020-40
1283,1283,2554,"there was a c train held at 135th street for no reason whatsoever. there is a virus all around us. move the freakin trains,",2020-10-06 16:19:37+00:00,2020-10-06,2020-40
1284,1284,2556,is it just me or does it seem that trains are held at stations more than ever during this pandemic? stop with these delays. it is scary as it is taking this system during covid 19,2020-10-06 16:11:28+00:00,2020-10-06,2020-40
1285,1285,2560,crackhead starts smoking crack on the train. that a good excuse for being late?,2020-10-06 15:37:42+00:00,2020-10-06,2020-40
1286,1286,2563,"i just received a ""good morning"" on the street and a lady smiled back at me on the train. like ... what the fuck is going on this city has changed, who sent this people?",2020-10-06 14:48:08+00:00,2020-10-06,2020-40
1287,1287,2568,looks just like that one from the 7 train in gc,2020-10-06 14:02:59+00:00,2020-10-06,2020-40
1288,1288,2570,the one positive that is come from covid is that now the mta does not give a shit about fare evasion and is focusing on making people wear masks instead laugh,2020-10-06 13:38:51+00:00,2020-10-06,2020-40
1289,1289,2574,"you cannot tell me that this is normal or that we are doing better as a city, let alone a nation i am on the q train heading into the city at 9am in what normally would be a standing room only train car, only for it to be one of seven people in it",2020-10-06 13:09:27+00:00,2020-10-06,2020-40
1290,1290,2576,"i am at mta subway fulton st (a and c and j and z and 2 and 3 and 4 and 5) in new york, ny https: and and t.co and m3fbpgqan2",2020-10-06 13:05:37+00:00,2020-10-06,2020-40
1291,1291,2582,stop using subway and bus i will be back when you do not have to wear mask,2020-10-06 12:41:24+00:00,2020-10-06,2020-40
1292,1292,2583,i will come back to the subway when i do not have to wear a mask,2020-10-06 12:40:24+00:00,2020-10-06,2020-40
1293,1293,2584,since the pandemic and i have to wear a mask i stopped taking the subway and bus,2020-10-06 12:39:14+00:00,2020-10-06,2020-40
1294,1294,2588,will no longer slander the grin train. it is been spacious as hell even as kids are going back to school. i do not miss living by the c.,2020-10-06 11:59:12+00:00,2020-10-06,2020-40
1295,1295,2589,time is not waiting on you. jump on that train and do what you ought to do,2020-10-06 11:54:11+00:00,2020-10-06,2020-40
1296,1296,2591,these train operators do not want to see me winning brother i swear to god,2020-10-06 11:25:49+00:00,2020-10-06,2020-40
1297,1297,2592,"seen today on the subway: 3 nypd officers, all huddled super close together (social distancing what?), 2 with masks under their noses, one with mask on chin. when is mask wearing going to be enforced again?",2020-10-06 11:10:37+00:00,2020-10-06,2020-40
1298,1298,2593,train the 7:01 arrival to secaucus is operating 8 minutes late. looks like we will miss 7:09 connection at secaucus to ny penn,2020-10-06 10:59:52+00:00,2020-10-06,2020-40
1299,1299,2594,"i am at mta nyct linden shop in brooklyn, ny https: and and t.co and 8mqtqmwwwk",2020-10-06 10:54:09+00:00,2020-10-06,2020-40
1300,1300,2596,i remember a time when residents of did not feel safe taking the train at night. it looks like we are on track right back to the old nyc. i will not allow to slide back into the bad old days. join me to end the madness! https: and and t.co and ubfar3ncpf,2020-10-06 06:53:01+00:00,2020-10-06,2020-40
1301,1301,2599,"my favorite game to play is ""do i have the coolest jacket on this subway car?"" but once you live in ny long enough you accept that you never come in first",2020-10-06 06:04:37+00:00,2020-10-06,2020-40
1302,1302,2601,"traveling past a full in , above . amazing to see so many at once. east 180th street https: and and t.co and 7qdqozocmp",2020-10-06 05:25:09+00:00,2020-10-06,2020-40
1303,1303,2602,bring back 24 hr subway service!,2020-10-06 03:43:32+00:00,2020-10-06,2020-40
1304,1304,2604,it was def longer than that. i was chilling till i sat my ass on the train and now my feet hurt like shit.,2020-10-06 02:50:19+00:00,2020-10-06,2020-40
1305,1305,2605,he sure cannot even get on a bus or subway or pay a toll in most big cities. poor guy!,2020-10-06 02:34:17+00:00,2020-10-06,2020-40
1306,1306,2607,"oh my god, that train wreck.. what just happened",2020-10-06 02:02:38+00:00,2020-10-06,2020-40
1307,1307,2609,thanks! not bad for phone out the train window,2020-10-06 01:34:01+00:00,2020-10-06,2020-40
1308,1308,2610,"not a fan of de blasio, but cuomo's pettiness with him is beyond tiresome. i still have not forgiven him for getting rid of andy byford and fucking up the subway. cuomo got to go now.",2020-10-06 01:33:53+00:00,2020-10-06,2020-40
1309,1309,2619,not all subway entrances take your phone. had to go back to ancient years and get a physical metro card. least it expires in 2022,2020-10-06 00:34:03+00:00,2020-10-06,2020-40
1310,1310,2622,"i would be there with you! miss our subway and train rides home, too.",2020-10-06 00:20:20+00:00,2020-10-06,2020-40
1311,1311,2623,"( mta subway 72nd st (1 and 2 and 3) in new york, ny) https: and and t.co and velemsh9uw",2020-10-06 00:18:19+00:00,2020-10-06,2020-40
1312,1312,2624,"the shit on the corner by the 1 train right, i see that shit every morning and it pisses me off laugh",2020-10-06 00:05:26+00:00,2020-10-06,2020-40
1313,1313,2625,"i hate those newer buildings, mainly because of the garages and curb cuts though. they should never have been approved in this neighborhood, a block from the 7 train. the 43rd ave bike lane does not feel well protected on that block and it is uphill.",2020-10-06 00:02:40+00:00,2020-10-06,2020-40
1314,1314,2626,"grand geographer knows i am trying. i made just enough to collect, then the floor moved on me! ahhhh i am chasing the back of the train!",2021-11-25 23:45:00+00:00,2021-11-25,2021-47
1315,1315,2627,terrible transfer at stamford (almost missed train across the platform when the conductor opened the wrong doors). made the crowded 5:51 to gct literally running. https: and and t.co and 7szk6t6le3,2021-11-25 22:57:24+00:00,2021-11-25,2021-47
1316,1316,2630,"it is been a minute since i have taken the 1 train or set foot on penn station. saw dad, my sister and nephew and nieces are next! https: and and t.co and thapatquep",2021-11-25 22:32:09+00:00,2021-11-25,2021-47
1317,1317,2631,why did i bring two full books with me as if i am taking the train to connecticut for thanksgivjgn dinner instead of to queens laugh,2021-11-25 22:24:19+00:00,2021-11-25,2021-47
1318,1318,2633,"exiting. ( mta subway 14th st and union square (4 and 5 and 6 and l and n and q and are and w) in new york, ny) https: and and t.co and fzsxuf8tmc",2021-11-25 21:47:03+00:00,2021-11-25,2021-47
1319,1319,2635,why they got these kids selling candy &amp; chips on the train?! on thanksgiving?!,2021-11-25 21:42:03+00:00,2021-11-25,2021-47
1320,1320,2637,worst part about new york so far? the constant public announcements from michael rapaport played on the subway.,2021-11-25 21:30:18+00:00,2021-11-25,2021-47
1321,1321,2640,professional tip (i learned today) schedule the ride a few hours in advance! only taking a car today because we have so much to carry otherwise subway all the way,2021-11-25 20:25:54+00:00,2021-11-25,2021-47
1322,1322,2643,just did my nails on an nj transit train please clap.,2021-11-25 19:32:13+00:00,2021-11-25,2021-47
1323,1323,2645,finally got to see street dancers on the train today.,2021-11-25 19:14:49+00:00,2021-11-25,2021-47
1324,1324,2646,how about a silent no talking car? is there a suggestion box?,2021-11-25 19:09:53+00:00,2021-11-25,2021-47
1325,1325,2647,"ah, this is my annual tradition of seeing the parade for 5 minutes while i switch from the subway at 34th to a train at penn.",2021-11-25 18:54:24+00:00,2021-11-25,2021-47
1326,1326,2649,"i am about to get a quesadilla because taco bell is right by the train, and fuck it.",2021-11-25 18:31:50+00:00,2021-11-25,2021-47
1327,1327,2651,really inconsiderate that this train keeps making all the stops do not they know i am hungry,2021-11-25 18:20:56+00:00,2021-11-25,2021-47
1328,1328,2653,"fell asleep on the train with my legs up on the seat and now i cannot feel them from the knee down, wonder if this is what lt. dan feels like",2021-11-25 18:03:33+00:00,2021-11-25,2021-47
1329,1329,2654,more like moynihan train hell!,2021-11-25 17:54:57+00:00,2021-11-25,2021-47
1330,1330,2657,"i do not appreciate how your driver diving bus at 12:46 pm at second stop after st. george ferry terminal asking me ""you want to get off?"" after letting him know ""i was waiting at where it says ""74, this stop is not 74"" (i pointed at the signs in front of him).",2021-11-25 17:51:32+00:00,2021-11-25,2021-47
1331,1331,2658,"i am at moynihan train hall in new york, ny https: and and t.co and ak8zaiumkf",2021-11-25 17:47:52+00:00,2021-11-25,2021-47
1332,1332,2659,on my way to my parents' but missed this train i was planning on,2021-11-25 17:37:27+00:00,2021-11-25,2021-47
1333,1333,2664,happy! listening to billy joel on the lirr! loving my life and all of the people in it! thankful so very thankful,2021-11-25 17:22:14+00:00,2021-11-25,2021-47
1334,1334,2666,well getting in a taxi to penn station during macy's thanksgiving parade is still better than luggage on subway with a cat,2021-11-25 17:10:45+00:00,2021-11-25,2021-47
1335,1335,2667,"you have lived if you have never heard a mariachi and polka band. and, if like me, you heard it blasting out of some bro's car speakers while walking to the subway, know i understand your mental and emotional anguish and be on the lookout for information about the support group.",2021-11-25 17:06:07+00:00,2021-11-25,2021-47
1336,1336,2669,the craziest culture difference i have ever seen was when i was on a subway in philly visiting and i was in the front of the train. the conductor had the door wide open and was driving the train while cutting it up with a group of guys casually. i was like huh???,2021-11-25 16:48:21+00:00,2021-11-25,2021-47
1337,1337,2670,"but of course this a persistent problem with stations, as i reported when moynihan hall opened: https: and and t.co and k50i1ys5g0",2021-11-25 16:38:57+00:00,2021-11-25,2021-47
1338,1338,2671,"made it to gct, which is very crowded, suggesting again how many people rely on transit. we would like to catch our breath but there is no public seating, which is totally outrageous. (pictured: ""welcome"" sign at the closed seating area and jane and ben sadly eating standing up) https: and and t.co and ualtqftghc",2021-11-25 16:33:09+00:00,2021-11-25,2021-47
1339,1339,2672,"off. ( mta subway prince st (r and w) in new york, ny) https: and and t.co and solf3orhhc",2021-11-25 16:33:01+00:00,2021-11-25,2021-47
1340,1340,2677,"on a related note, the ceiling at moynihan train hall once confused my phone into thinking the pattern of the panels was a qr code! (missed the scrn shot because confusion) https: and and t.co and vfyfov2ffn",2021-11-25 15:52:48+00:00,2021-11-25,2021-47
1341,1341,2679,"and 10 mins later, one stop away to get the f at 7th ave. worth noting, that the conditions here are egregious. https: and and t.co and ignbvwemgm",2021-11-25 15:45:30+00:00,2021-11-25,2021-47
1342,1342,2686,"going to really go risky here today and get on the train with wet hair. it will be dry and voluptuous by the time we get to like, cold spring hopefully laugh",2021-11-25 14:06:47+00:00,2021-11-25,2021-47
1343,1343,2690,"arrived. ( mta subway 59th st and columbus circle (a and b and c and d and 1) in new york, ny) https: and and t.co and gvulnboa7t",2021-11-25 12:57:06+00:00,2021-11-25,2021-47
1344,1344,2691,"subway. ( mta subway grand st (b and d) in new york, ny) https: and and t.co and 4k5atotwia",2021-11-25 12:34:34+00:00,2021-11-25,2021-47
1345,1345,2694,"there are 3 completely open tables beside my own in the cafe car on this amtrak train and some joe schmo decides to sit right down across from me and is like ""there is no one sitting here, right?"" like?? exactly, that is the point, joe!!!",2021-11-25 11:52:24+00:00,2021-11-25,2021-47
1346,1346,2695,you have to love the fact that spent billions of our tax dollars on train hall at penn station yet none of the shops are open. thank god he is gone.,2021-11-25 11:42:26+00:00,2021-11-25,2021-47
1347,1347,2696,on my way to work on the train and someone jumped onto the tracks and now i am going to be hella late lmaooooooooo i knew some bullshit would happen today,2021-11-25 11:27:37+00:00,2021-11-25,2021-47
1348,1348,2697,"another option might be train all the way into london and then a boat? just be careful going home, and check last train times carefully if not staying the night.",2021-11-25 11:19:59+00:00,2021-11-25,2021-47
1349,1349,2698,this kid would never leave the house again if he rode nyc subway. https: and and t.co and zvwuhm7ocz,2021-11-25 08:47:02+00:00,2021-11-25,2021-47
1350,1350,2699,"who else is excited!? already saw a shot of the subway! wonder if he will cover manhole covers, lamp posts, or survey markers this season. probably not. too mainstream esoteric. https: and and t.co and fhfu0n5snl",2021-11-25 08:27:56+00:00,2021-11-25,2021-47
1351,1351,2700,basically the extent of corona you are going to get on the subway. (3%! it was all of 3% of cases &amp; i think that was pre mask! definitely pre vaxx.) https: and and t.co and sxjcbrqtdl,2021-11-25 08:24:51+00:00,2021-11-25,2021-47
1352,1352,2701,is there 7 service at court square? waiting for flushing bd train but not sure if 7 cut between qnsboro please and main st like the other nights.,2021-11-25 07:34:01+00:00,2021-11-25,2021-47
1353,1353,2702,"""the subway is now closed until 5 am. local and express buses continue to operate we are still here to help. or dm us 24 and 7, or visit"" still expect subway curfew &amp;'ve found i have altered behavior because of it. https: and and t.co and 7pp4yoixaq",2021-11-25 06:06:03+00:00,2021-11-25,2021-47
1354,1354,2704,park outside the city and take the train in,2021-11-25 05:49:32+00:00,2021-11-25,2021-47
1355,1355,2705,i am stranded in hicksville.... 2am train home.. fuck me,2021-11-25 05:43:27+00:00,2021-11-25,2021-47
1356,1356,2706,how good is the new ipod pro's noise canceling function? it took looking into another train passengers terrified eyes to realize an argument was going on right behind me.,2021-11-25 05:22:56+00:00,2021-11-25,2021-47
1357,1357,2707,here we go again.. no suprise..... possible to get a train home??? again you charged me for it and left me here now for 45 minutes. at 57 and 7 looking for a n train you guys never have... i am mean fuck.... when you guys going to provide an actual service?,2021-11-25 05:20:52+00:00,2021-11-25,2021-47
1358,1358,2708,the d train is magic compared to the 2 train on the nostrand ave line segment. in midtown from the end of the line in like a minute! https: and and t.co and ljgfru1r9j,2021-11-25 05:13:17+00:00,2021-11-25,2021-47
1359,1359,2709,this train is 87 hours long,2021-11-25 05:07:14+00:00,2021-11-25,2021-47
1360,1360,2710,"on sunday the train from belmont left three minutes earlier but that 10:48 did not stop at forest hills. ended up just taking the subway, today too did you get stuck in the bottleneck just getting to the train too? they really got to figure their shit out",2021-11-25 04:40:55+00:00,2021-11-25,2021-47
1361,1361,2711,"i love the first hour with everybody out on the late night streets kvetching, but it does wind down pretty quickly on the train. (i wished bronson was on board with a gun!) and i laughed at how much time goes by between stops,",2021-11-25 04:37:21+00:00,2021-11-25,2021-47
1362,1362,2713,moynihan train hall penn station has its first holiday (post lockdown) and... the design failure and hostile architecture is glaring. let the people sit! https: and and t.co and ccp6hrvll5,2021-11-25 04:25:54+00:00,2021-11-25,2021-47
1363,1363,2714,agreed i know they do not have a game in ny on this trip. they should have taken the path train to the arena.,2021-11-25 04:25:18+00:00,2021-11-25,2021-47
1364,1364,2715,infrustructure is awful!!! how many fans live on the south shore??? trains are a joke! a joke! i love john ledecky but it is disgusting that i takes me 2.5 hours to get home!!!! sort it out or play at the coli until it is sorted!,2021-11-25 04:05:37+00:00,2021-11-25,2021-47
1365,1365,2717,"more wear &amp; tear on roads, bridges, other infra by suburbanites at the expense of city (the one where these people do not live) &amp; state, a wealth transfer for suburbanites at expense of underfunded city programs &amp; $$$ that could go to the subway, the oft robbed backbone of the city.",2021-11-25 03:35:11+00:00,2021-11-25,2021-47
1366,1366,2725,oh my goodness i am so happy you now are now aboard the rangers train,2021-11-25 02:23:56+00:00,2021-11-25,2021-47
1367,1367,2727,"yo this lady got a 4 loko, limearita and 2 fresh bogies lit ... miss get off my train fr! singing ""it feels gooood""",2021-11-25 02:20:41+00:00,2021-11-25,2021-47
1368,1368,2729,"it is nice seeing everyone on the train with the luggages, they ready to go spend some family time",2021-11-25 01:02:51+00:00,2021-11-25,2021-47
1369,1369,2730,lemme tell ya trying to hide crying on the train is miiiighty tuff,2021-11-25 00:43:53+00:00,2021-11-25,2021-47
1370,1370,2734,contactless on ny subway fintech is finally heree,2021-11-25 00:18:27+00:00,2021-11-25,2021-47
1371,1371,2735,why do you even bother to have bus times when apparently buses just get canceled for no reason whatsoever?,2021-11-25 00:13:50+00:00,2021-11-25,2021-47
1372,1372,2736,just missing the train never hurts any less,2021-11-25 00:01:53+00:00,2021-11-25,2021-47
1373,1373,2745,they are afraid because they know that the trump train is steaming down hill and they are going to try anything to derail it !!!,2020-10-12 23:06:55+00:00,2020-10-12,2020-41
1374,1374,2749,today busy... and now bars is going to open this week with 50% of capacity,2020-10-12 22:13:09+00:00,2020-10-12,2020-41
1375,1375,2750,"friend and family: ""i wonder how they got the ok to film on the mta?"" me, knowing that the ttc literally rents out lower bay station to hollywood every other day: https: and and t.co and jujdvwcd6r",2020-10-12 21:51:45+00:00,2020-10-12,2020-41
1376,1376,2759,i wish gettin over bitches was as easy as hoppin the train,2020-10-12 20:18:07+00:00,2020-10-12,2020-41
1377,1377,2761,this is very good for and riders but people still need to wear the mask https: and and t.co and tqptfy5w4k,2020-10-12 19:48:35+00:00,2020-10-12,2020-41
1378,1378,2763,seems like in london they should refer to subway as underground,2020-10-12 19:18:07+00:00,2020-10-12,2020-41
1379,1379,2764,is there anywhere in the carolinas where you do not hear a train at night?? anybody??,2020-10-12 19:17:39+00:00,2020-10-12,2020-41
1380,1380,2765,i am makin' more annually? wth?!mta: and,2020-10-12 19:15:36+00:00,2020-10-12,2020-41
1381,1381,2767,you all niggas get on the subway and stop this traffic,2020-10-12 18:42:57+00:00,2020-10-12,2020-41
1382,1382,2769,f train suppose to be fast and please do not be delayed 20 mins like this. i missed the train to go back to long island and it messed up the time schedule!,2020-10-12 17:57:01+00:00,2020-10-12,2020-41
1383,1383,2770,lmfaooo me on the train,2020-10-12 17:49:35+00:00,2020-10-12,2020-41
1384,1384,2771,we got a homeless person with no mask on 7 train car 7931 https: and and t.co and l2nq56ii4l,2020-10-12 17:31:56+00:00,2020-10-12,2020-41
1385,1385,2773,i have never hopped the subway before in my life. always been scared to get arrested.,2020-10-12 16:20:51+00:00,2020-10-12,2020-41
1386,1386,2776,it was great to see last night literally near my train station very randomly. https: and and t.co and f6kry6kp0w,2020-10-12 15:55:52+00:00,2020-10-12,2020-41
1387,1387,2778,a list of people that bother me more than trump: 1) people who put silverware in the dishwasher pointed up 2) people who use bluetooth speakers on the subway 3) people who withhold evidence that could exonerate men on death row 4) movie and beer and food snobs,2020-10-12 15:36:54+00:00,2020-10-12,2020-41
1388,1388,2787,"i was never aboard the clinton train. it was, hold my nose and pull the lever.",2020-10-12 14:25:39+00:00,2020-10-12,2020-41
1389,1389,2788,this jamaican man is on the train giving me a whole history lesson,2020-10-12 14:14:16+00:00,2020-10-12,2020-41
1390,1390,2793,why did a 2 train with people on it just blow past bergen street? i need to get to work and there were three people in the station.,2020-10-12 12:53:43+00:00,2020-10-12,2020-41
1391,1391,2796,"a better picture ao71 h1,h2, h3, hoe are people supposed to pa if the enrty ponits are shut down this is getting tiring every other week https: and and t.co and afphdvoocj",2020-10-12 11:33:01+00:00,2020-10-12,2020-41
1392,1392,2799,i am supposed to go to jersey today and meet up at noon but the only train leaves at 5:55 p. m. i do not know what to do,2020-10-12 10:27:27+00:00,2020-10-12,2020-41
1393,1393,2800,my the best tried to talk to me this am. like i paid 20 so i did not have to talk to another person and stand on the train tbh.,2020-10-12 10:26:27+00:00,2020-10-12,2020-41
1394,1394,2801,fyi: the 181st st downtown a train platform eta screen has not been fixed for weeks https: and and t.co and tmm9rr4pqw,2020-10-12 09:59:31+00:00,2020-10-12,2020-41
1395,1395,2804,"rector street. it is been saying 22 min the entire time. also used the mta map, which just keeps pushing back the arrival time.",2020-10-12 09:45:57+00:00,2020-10-12,2020-41
1396,1396,2805,what the fuck . been waiting for this n train that clearly has not even left it is starting station for the last 10 minutes.,2020-10-12 09:41:06+00:00,2020-10-12,2020-41
1397,1397,2806,this is ridiculous. it would be nice if someone announced what was going on here at 36th street where we have been waiting for almost 20 damn minutes.,2020-10-12 09:37:39+00:00,2020-10-12,2020-41
1398,1398,2807,people always ask me why do i take an to work daily. how expensive it is although it gets pricey it gets me there on time unlike the this morning. so now the trains will be overcrowded . happy monday,2020-10-12 09:25:50+00:00,2020-10-12,2020-41
1399,1399,2813,we damand buses and scrap the extra babylon trains and shuttle bus to hempstead starting now,2020-10-12 04:35:32+00:00,2020-10-12,2020-41
1400,1400,2814,this does not make sense how can the e f and j train affected it is two different line,2020-10-12 04:25:19+00:00,2020-10-12,2020-41
1401,1401,2815,"thanks, also, do you know if i will be able to make the 4 shuttle to woodlawn 125th with that 12:02 train?",2020-10-12 03:51:59+00:00,2020-10-12,2020-41
1402,1402,2821,i am two seconds from getting on the train tomorrow to go to a friendly's in minneola,2020-10-12 02:34:06+00:00,2020-10-12,2020-41
1403,1403,2826,"hey , , , and , you might want to look into these shuttle busses running between 36th and atlantic both ways in bk for the are for the next few weekends. they are body to body and lots of faces with no masks.",2020-10-12 00:45:52+00:00,2020-10-12,2020-41
1404,1404,2830,i saw a woman changing her baby's diaper yesterday on the subway and i smelled it right through the mask i had to move so do not feel bad..,2020-10-12 00:19:52+00:00,2020-10-12,2020-41
1405,1405,2831,"what is that? all jokes aside, i believe this is the usual rush hour w train from 86 street. here is a manhattan bound r46 w train arriving into dekalb avenue. i found this while railfanning at this station and saw it on the mymta application looking for what train is arriving next. https: and and t.co and pkhrw003bl",2021-11-19 23:49:46+00:00,2021-11-19,2021-46
1406,1406,2832,sometime one of the cool parts of taking the nyc subway is the reminder that i live in a city with a 24 and 7 way to get around for less than $3.,2021-11-19 23:47:47+00:00,2021-11-19,2021-46
1407,1407,2833,i literally watched a woman who sprawled out on 3 seats on a packed b train she woke up while we were going manhattan bridge got up and took a piss in front of everybody including little kids. thank god you are making this city so much better,2021-11-19 23:44:49+00:00,2021-11-19,2021-46
1408,1408,2834,"they really designed the entire moynihan train hall at penn station with not a single seat for anyone to be able to sit down so everyone is exhaustingly standing, hunched over a rail or submitting to the ground the city of new york loves its people https: and and t.co and 4ijetbnag1",2021-11-19 23:42:21+00:00,2021-11-19,2021-46
1409,1409,2836,why is there a 15 min wait for the downtown 5 train at union square? there are no reported delays on that line.,2021-11-19 23:28:17+00:00,2021-11-19,2021-46
1410,1410,2838,saw the plug on the train asf!!!,2021-11-19 23:14:11+00:00,2021-11-19,2021-46
1411,1411,2842,there is a walgreens in this train station what the fuck ny is crazy,2021-11-19 22:51:42+00:00,2021-11-19,2021-46
1412,1412,2844,it is funny when something wild is happening on the train because the people at the next stop have not an idea as to what is going on and they step right into the bullshit,2021-11-19 22:40:55+00:00,2021-11-19,2021-46
1413,1413,2845,it is not like needs practice screwing up subway rides.,2021-11-19 22:26:11+00:00,2021-11-19,2021-46
1414,1414,2846,getting worse every week,2021-11-19 22:24:48+00:00,2021-11-19,2021-46
1415,1415,2848,"i am at mta bus b38 and b38ltd tillary st &amp; cadman please w in brooklyn, ny https: and and t.co and qeemezisy0",2021-11-19 22:16:38+00:00,2021-11-19,2021-46
1416,1416,2849,i am in nj about to board a train and in lile 40 min i will be in a different state laugh the east coast is wild,2021-11-19 22:05:03+00:00,2021-11-19,2021-46
1417,1417,2850,was standing next to a fully loaded churro cart on the 2 train and have never wanted a churro more than in that moment,2021-11-19 22:01:24+00:00,2021-11-19,2021-46
1418,1418,2852,just landed n heard jadakiss laugh echoing thru the subway!,2021-11-19 21:56:05+00:00,2021-11-19,2021-46
1419,1419,2858,so no more covid precautions? just wear a mask and everyone stuff themselves on an overcrowded bus already !!!!!?? https: and and t.co and 2rvqltjgz7,2021-11-19 21:18:21+00:00,2021-11-19,2021-46
1420,1420,2859,"&gt; i have a small 15 pounds dog....calm no barking shiba inu. i cannot fly with her, nor can i take the train. i have no valid driver's license. i need help https: and and t.co and fadvzkjruv",2021-11-19 21:15:02+00:00,2021-11-19,2021-46
1421,1421,2860,why does it say this 411pm b train is arriving when it is not? https: and and t.co and 2almlbog9a,2021-11-19 21:12:08+00:00,2021-11-19,2021-46
